customer_id,churn_probability,churn_predicted,risk_tier,monthly_mrr,mrr_at_risk,recommended_action
CUST_01421,0.1902,0,LOW,79,15.03,No action needed (monitor next cycle)
CUST_00451,0.1898,0,LOW,29,5.5,No action needed (monitor next cycle)
CUST_00113,0.1898,0,LOW,199,37.78,No action needed (monitor next cycle)
CUST_01813,0.1897,0,LOW,199,37.74,No action needed (monitor next cycle)
CUST_02259,0.1897,0,LOW,79,14.99,No action needed (monitor next cycle)
CUST_03543,0.1897,0,LOW,199,37.74,No action needed (monitor next cycle)
CUST_03141,0.1896,0,LOW,199,37.72,No action needed (monitor next cycle)
CUST_02761,0.1896,0,LOW,29,5.5,No action needed (monitor next cycle)
CUST_02664,0.1896,0,LOW,79,14.98,No action needed (monitor next cycle)
CUST_04031,0.1896,0,LOW,199,37.74,No action needed (monitor next cycle)
CUST_02210,0.1895,0,LOW,79,14.97,No action needed (monitor next cycle)
CUST_03791,0.1895,0,LOW,29,5.49,No action needed (monitor next cycle)
CUST_03300,0.1894,0,LOW,199,37.69,No action needed (monitor next cycle)
CUST_04265,0.1894,0,LOW,29,5.49,No action needed (monitor next cycle)
CUST_01695,0.1893,0,LOW,199,37.68,No action needed (monitor next cycle)
CUST_02549,0.1892,0,LOW,199,37.65,No action needed (monitor next cycle)
CUST_03408,0.1891,0,LOW,79,14.94,No action needed (monitor next cycle)
CUST_01696,0.1891,0,LOW,199,37.63,No action needed (monitor next cycle)
CUST_03477,0.1891,0,LOW,199,37.64,No action needed (monitor next cycle)
CUST_02298,0.189,0,LOW,79,14.93,No action needed (monitor next cycle)
CUST_01062,0.189,0,LOW,79,14.93,No action needed (monitor next cycle)
CUST_03569,0.1888,0,LOW,29,5.47,No action needed (monitor next cycle)
CUST_01199,0.1887,0,LOW,29,5.47,No action needed (monitor next cycle)
CUST_02739,0.1887,0,LOW,29,5.47,No action needed (monitor next cycle)
CUST_02780,0.1887,0,LOW,79,14.91,No action needed (monitor next cycle)
CUST_02433,0.1886,0,LOW,29,5.47,No action needed (monitor next cycle)
CUST_02525,0.1885,0,LOW,79,14.89,No action needed (monitor next cycle)
CUST_02306,0.1884,0,LOW,199,37.5,No action needed (monitor next cycle)
CUST_00213,0.1884,0,LOW,199,37.5,No action needed (monitor next cycle)
CUST_01995,0.1883,0,LOW,79,14.87,No action needed (monitor next cycle)
CUST_01812,0.1883,0,LOW,29,5.46,No action needed (monitor next cycle)
CUST_00521,0.1883,0,LOW,79,14.87,No action needed (monitor next cycle)
CUST_02905,0.1882,0,LOW,499,93.89,No action needed (monitor next cycle)
CUST_01250,0.1882,0,LOW,79,14.87,No action needed (monitor next cycle)
CUST_03229,0.1882,0,LOW,79,14.87,No action needed (monitor next cycle)
CUST_00411,0.1882,0,LOW,29,5.46,No action needed (monitor next cycle)
CUST_00771,0.1881,0,LOW,199,37.44,No action needed (monitor next cycle)
CUST_00980,0.188,0,LOW,79,14.85,No action needed (monitor next cycle)
CUST_03824,0.188,0,LOW,199,37.4,No action needed (monitor next cycle)
CUST_04756,0.1879,0,LOW,29,5.45,No action needed (monitor next cycle)
CUST_03382,0.1879,0,LOW,199,37.39,No action needed (monitor next cycle)
CUST_02351,0.1878,0,LOW,29,5.45,No action needed (monitor next cycle)
CUST_02018,0.1877,0,LOW,79,14.83,No action needed (monitor next cycle)
CUST_00638,0.1876,0,LOW,29,5.44,No action needed (monitor next cycle)
CUST_03059,0.1876,0,LOW,79,14.82,No action needed (monitor next cycle)
CUST_02797,0.1875,0,LOW,29,5.44,No action needed (monitor next cycle)
CUST_04641,0.1874,0,LOW,79,14.81,No action needed (monitor next cycle)
CUST_02062,0.1874,0,LOW,199,37.3,No action needed (monitor next cycle)
CUST_03705,0.1874,0,LOW,79,14.8,No action needed (monitor next cycle)
CUST_04913,0.1871,0,LOW,79,14.78,No action needed (monitor next cycle)
CUST_03590,0.1871,0,LOW,199,37.24,No action needed (monitor next cycle)
CUST_01260,0.1871,0,LOW,29,5.42,No action needed (monitor next cycle)
CUST_03087,0.187,0,LOW,199,37.21,No action needed (monitor next cycle)
CUST_04381,0.1869,0,LOW,29,5.42,No action needed (monitor next cycle)
CUST_00840,0.1869,0,LOW,79,14.77,No action needed (monitor next cycle)
CUST_03954,0.1868,0,LOW,29,5.42,No action needed (monitor next cycle)
CUST_02203,0.1868,0,LOW,29,5.42,No action needed (monitor next cycle)
CUST_01858,0.1868,0,LOW,499,93.21,No action needed (monitor next cycle)
CUST_04690,0.1868,0,LOW,499,93.23,No action needed (monitor next cycle)
CUST_01778,0.1868,0,LOW,499,93.24,No action needed (monitor next cycle)
CUST_00262,0.1868,0,LOW,79,14.76,No action needed (monitor next cycle)
CUST_04776,0.1866,0,LOW,79,14.74,No action needed (monitor next cycle)
CUST_04233,0.1865,0,LOW,79,14.73,No action needed (monitor next cycle)
CUST_04987,0.1864,0,LOW,29,5.41,No action needed (monitor next cycle)
CUST_04336,0.1862,0,LOW,79,14.71,No action needed (monitor next cycle)
CUST_04272,0.186,0,LOW,199,37.02,No action needed (monitor next cycle)
CUST_01634,0.186,0,LOW,79,14.7,No action needed (monitor next cycle)
CUST_03009,0.186,0,LOW,29,5.39,No action needed (monitor next cycle)
CUST_04399,0.1859,0,LOW,29,5.39,No action needed (monitor next cycle)
CUST_01730,0.1858,0,LOW,79,14.68,No action needed (monitor next cycle)
CUST_00853,0.1858,0,LOW,199,36.98,No action needed (monitor next cycle)
CUST_03831,0.1857,0,LOW,79,14.67,No action needed (monitor next cycle)
CUST_03945,0.1856,0,LOW,199,36.94,No action needed (monitor next cycle)
CUST_03860,0.1856,0,LOW,79,14.66,No action needed (monitor next cycle)
CUST_00119,0.1856,0,LOW,29,5.38,No action needed (monitor next cycle)
CUST_04618,0.1856,0,LOW,199,36.94,No action needed (monitor next cycle)
CUST_00268,0.1854,0,LOW,199,36.89,No action needed (monitor next cycle)
CUST_02646,0.1854,0,LOW,79,14.65,No action needed (monitor next cycle)
CUST_04904,0.1853,0,LOW,499,92.48,No action needed (monitor next cycle)
CUST_01072,0.1852,0,LOW,29,5.37,No action needed (monitor next cycle)
CUST_00790,0.185,0,LOW,29,5.36,No action needed (monitor next cycle)
CUST_03337,0.185,0,LOW,79,14.61,No action needed (monitor next cycle)
CUST_01081,0.1849,0,LOW,499,92.24,No action needed (monitor next cycle)
CUST_03823,0.1848,0,LOW,29,5.36,No action needed (monitor next cycle)
CUST_02536,0.1848,0,LOW,199,36.77,No action needed (monitor next cycle)
CUST_04746,0.1847,0,LOW,199,36.76,No action needed (monitor next cycle)
CUST_02059,0.1846,0,LOW,499,92.1,No action needed (monitor next cycle)
CUST_03353,0.1846,0,LOW,79,14.58,No action needed (monitor next cycle)
CUST_03820,0.1845,0,LOW,29,5.35,No action needed (monitor next cycle)
CUST_04283,0.1845,0,LOW,29,5.35,No action needed (monitor next cycle)
CUST_01359,0.1844,0,LOW,199,36.69,No action needed (monitor next cycle)
CUST_04974,0.1843,0,LOW,79,14.56,No action needed (monitor next cycle)
CUST_00669,0.1841,0,LOW,199,36.64,No action needed (monitor next cycle)
CUST_02870,0.1841,0,LOW,199,36.63,No action needed (monitor next cycle)
CUST_01637,0.184,0,LOW,79,14.54,No action needed (monitor next cycle)
CUST_02944,0.1839,0,LOW,79,14.53,No action needed (monitor next cycle)
CUST_04541,0.1838,0,LOW,29,5.33,No action needed (monitor next cycle)
CUST_03585,0.1838,0,LOW,79,14.52,No action needed (monitor next cycle)
CUST_01080,0.1837,0,LOW,79,14.51,No action needed (monitor next cycle)
CUST_04779,0.1836,0,LOW,79,14.51,No action needed (monitor next cycle)
CUST_01050,0.1835,0,LOW,79,14.5,No action needed (monitor next cycle)
CUST_04985,0.1834,0,LOW,79,14.49,No action needed (monitor next cycle)
CUST_01590,0.1834,0,LOW,79,14.49,No action needed (monitor next cycle)
CUST_01053,0.1834,0,LOW,79,14.49,No action needed (monitor next cycle)
CUST_01726,0.1832,0,LOW,29,5.31,No action needed (monitor next cycle)
CUST_03264,0.1832,0,LOW,199,36.46,No action needed (monitor next cycle)
CUST_04761,0.1832,0,LOW,29,5.31,No action needed (monitor next cycle)
CUST_03743,0.183,0,LOW,29,5.31,No action needed (monitor next cycle)
CUST_03484,0.183,0,LOW,199,36.41,No action needed (monitor next cycle)
CUST_02278,0.1829,0,LOW,199,36.4,No action needed (monitor next cycle)
CUST_00738,0.1829,0,LOW,29,5.31,No action needed (monitor next cycle)
CUST_02126,0.1829,0,LOW,29,5.3,No action needed (monitor next cycle)
CUST_04142,0.1829,0,LOW,499,91.25,No action needed (monitor next cycle)
CUST_03315,0.1828,0,LOW,29,5.3,No action needed (monitor next cycle)
CUST_04228,0.1827,0,LOW,79,14.43,No action needed (monitor next cycle)
CUST_03260,0.1827,0,LOW,29,5.3,No action needed (monitor next cycle)
CUST_03163,0.1826,0,LOW,79,14.43,No action needed (monitor next cycle)
CUST_00820,0.1825,0,LOW,199,36.32,No action needed (monitor next cycle)
CUST_03663,0.1825,0,LOW,79,14.42,No action needed (monitor next cycle)
CUST_04353,0.1825,0,LOW,29,5.29,No action needed (monitor next cycle)
CUST_01123,0.1824,0,LOW,499,91.02,No action needed (monitor next cycle)
CUST_00546,0.1824,0,LOW,29,5.29,No action needed (monitor next cycle)
CUST_04318,0.1824,0,LOW,79,14.41,No action needed (monitor next cycle)
CUST_04405,0.1823,0,LOW,79,14.41,No action needed (monitor next cycle)
CUST_03935,0.1822,0,LOW,79,14.39,No action needed (monitor next cycle)
CUST_02490,0.1822,0,LOW,29,5.28,No action needed (monitor next cycle)
CUST_01790,0.1822,0,LOW,199,36.25,No action needed (monitor next cycle)
CUST_00649,0.1821,0,LOW,79,14.39,No action needed (monitor next cycle)
CUST_04487,0.1821,0,LOW,29,5.28,No action needed (monitor next cycle)
CUST_00860,0.1821,0,LOW,79,14.39,No action needed (monitor next cycle)
CUST_01988,0.182,0,LOW,29,5.28,No action needed (monitor next cycle)
CUST_00975,0.182,0,LOW,499,90.83,No action needed (monitor next cycle)
CUST_01574,0.182,0,LOW,29,5.28,No action needed (monitor next cycle)
CUST_02109,0.1818,0,LOW,79,14.36,No action needed (monitor next cycle)
CUST_01114,0.1818,0,LOW,29,5.27,No action needed (monitor next cycle)
CUST_03434,0.1818,0,LOW,499,90.7,No action needed (monitor next cycle)
CUST_01850,0.1817,0,LOW,29,5.27,No action needed (monitor next cycle)
CUST_02485,0.1817,0,LOW,199,36.16,No action needed (monitor next cycle)
CUST_00728,0.1815,0,LOW,29,5.26,No action needed (monitor next cycle)
CUST_01797,0.1814,0,LOW,29,5.26,No action needed (monitor next cycle)
CUST_01923,0.1814,0,LOW,79,14.33,No action needed (monitor next cycle)
CUST_02570,0.1814,0,LOW,79,14.33,No action needed (monitor next cycle)
CUST_03309,0.1813,0,LOW,79,14.32,No action needed (monitor next cycle)
CUST_04020,0.1813,0,LOW,29,5.26,No action needed (monitor next cycle)
CUST_00768,0.1812,0,LOW,29,5.26,No action needed (monitor next cycle)
CUST_01973,0.1812,0,LOW,79,14.31,No action needed (monitor next cycle)
CUST_02791,0.1812,0,LOW,29,5.25,No action needed (monitor next cycle)
CUST_00009,0.181,0,LOW,79,14.3,No action needed (monitor next cycle)
CUST_03192,0.181,0,LOW,29,5.25,No action needed (monitor next cycle)
CUST_00966,0.181,0,LOW,499,90.31,No action needed (monitor next cycle)
CUST_03019,0.1809,0,LOW,199,36.0,No action needed (monitor next cycle)
CUST_03256,0.1808,0,LOW,29,5.24,No action needed (monitor next cycle)
CUST_02612,0.1808,0,LOW,499,90.23,No action needed (monitor next cycle)
CUST_04033,0.1808,0,LOW,199,35.98,No action needed (monitor next cycle)
CUST_04166,0.1807,0,LOW,199,35.95,No action needed (monitor next cycle)
CUST_03636,0.1807,0,LOW,199,35.97,No action needed (monitor next cycle)
CUST_02424,0.1807,0,LOW,79,14.27,No action needed (monitor next cycle)
CUST_04745,0.1806,0,LOW,199,35.93,No action needed (monitor next cycle)
CUST_02543,0.1805,0,LOW,499,90.09,No action needed (monitor next cycle)
CUST_04203,0.1805,0,LOW,79,14.26,No action needed (monitor next cycle)
CUST_02322,0.1805,0,LOW,79,14.26,No action needed (monitor next cycle)
CUST_01138,0.1804,0,LOW,79,14.25,No action needed (monitor next cycle)
CUST_02665,0.1803,0,LOW,29,5.23,No action needed (monitor next cycle)
CUST_00048,0.1803,0,LOW,29,5.23,No action needed (monitor next cycle)
CUST_01209,0.1803,0,LOW,29,5.23,No action needed (monitor next cycle)
CUST_03836,0.1802,0,LOW,79,14.24,No action needed (monitor next cycle)
CUST_00216,0.1801,0,LOW,79,14.23,No action needed (monitor next cycle)
CUST_00838,0.1801,0,LOW,79,14.23,No action needed (monitor next cycle)
CUST_03137,0.18,0,LOW,499,89.8,No action needed (monitor next cycle)
CUST_00413,0.18,0,LOW,29,5.22,No action needed (monitor next cycle)
CUST_03772,0.18,0,LOW,79,14.22,No action needed (monitor next cycle)
CUST_04494,0.18,0,LOW,79,14.22,No action needed (monitor next cycle)
CUST_03492,0.1798,0,LOW,79,14.2,No action needed (monitor next cycle)
CUST_02856,0.1797,0,LOW,79,14.2,No action needed (monitor next cycle)
CUST_02528,0.1797,0,LOW,79,14.2,No action needed (monitor next cycle)
CUST_03554,0.1797,0,LOW,79,14.19,No action needed (monitor next cycle)
CUST_03938,0.1797,0,LOW,79,14.2,No action needed (monitor next cycle)
CUST_02295,0.1797,0,LOW,499,89.67,No action needed (monitor next cycle)
CUST_00142,0.1796,0,LOW,79,14.19,No action needed (monitor next cycle)
CUST_04177,0.1796,0,LOW,199,35.75,No action needed (monitor next cycle)
CUST_03347,0.1796,0,LOW,29,5.21,No action needed (monitor next cycle)
CUST_03869,0.1796,0,LOW,79,14.19,No action needed (monitor next cycle)
CUST_03993,0.1795,0,LOW,79,14.18,No action needed (monitor next cycle)
CUST_01279,0.1795,0,LOW,29,5.21,No action needed (monitor next cycle)
CUST_04158,0.1795,0,LOW,199,35.71,No action needed (monitor next cycle)
CUST_00128,0.1795,0,LOW,29,5.21,No action needed (monitor next cycle)
CUST_00783,0.1795,0,LOW,29,5.21,No action needed (monitor next cycle)
CUST_00050,0.1794,0,LOW,29,5.2,No action needed (monitor next cycle)
CUST_01319,0.1793,0,LOW,29,5.2,No action needed (monitor next cycle)
CUST_00743,0.1792,0,LOW,499,89.44,No action needed (monitor next cycle)
CUST_01124,0.179,0,LOW,199,35.62,No action needed (monitor next cycle)
CUST_02985,0.179,0,LOW,199,35.62,No action needed (monitor next cycle)
CUST_01710,0.1786,0,LOW,29,5.18,No action needed (monitor next cycle)
CUST_02360,0.1785,0,LOW,199,35.52,No action needed (monitor next cycle)
CUST_00200,0.1784,0,LOW,29,5.17,No action needed (monitor next cycle)
CUST_03695,0.1784,0,LOW,79,14.1,No action needed (monitor next cycle)
CUST_03297,0.1782,0,LOW,79,14.08,No action needed (monitor next cycle)
CUST_04360,0.1781,0,LOW,79,14.07,No action needed (monitor next cycle)
CUST_02596,0.1781,0,LOW,29,5.16,No action needed (monitor next cycle)
CUST_03131,0.1779,0,LOW,79,14.06,No action needed (monitor next cycle)
CUST_03040,0.1779,0,LOW,499,88.77,No action needed (monitor next cycle)
CUST_03806,0.1777,0,LOW,79,14.04,No action needed (monitor next cycle)
CUST_01237,0.1777,0,LOW,199,35.36,No action needed (monitor next cycle)
CUST_04666,0.1777,0,LOW,29,5.15,No action needed (monitor next cycle)
CUST_01760,0.1776,0,LOW,29,5.15,No action needed (monitor next cycle)
CUST_03768,0.1776,0,LOW,79,14.03,No action needed (monitor next cycle)
CUST_01159,0.1775,0,LOW,199,35.32,No action needed (monitor next cycle)
CUST_02193,0.1775,0,LOW,29,5.15,No action needed (monitor next cycle)
CUST_00905,0.1774,0,LOW,79,14.01,No action needed (monitor next cycle)
CUST_03427,0.1773,0,LOW,499,88.45,No action needed (monitor next cycle)
CUST_04734,0.1773,0,LOW,199,35.28,No action needed (monitor next cycle)
CUST_04463,0.1773,0,LOW,79,14.01,No action needed (monitor next cycle)
CUST_01964,0.1772,0,LOW,29,5.14,No action needed (monitor next cycle)
CUST_00911,0.177,0,LOW,499,88.33,No action needed (monitor next cycle)
CUST_01925,0.177,0,LOW,29,5.13,No action needed (monitor next cycle)
CUST_02874,0.177,0,LOW,79,13.98,No action needed (monitor next cycle)
CUST_02349,0.177,0,LOW,499,88.34,No action needed (monitor next cycle)
CUST_04880,0.1769,0,LOW,79,13.97,No action needed (monitor next cycle)
CUST_01497,0.1769,0,LOW,29,5.13,No action needed (monitor next cycle)
CUST_01051,0.1768,0,LOW,499,88.2,No action needed (monitor next cycle)
CUST_04365,0.1768,0,LOW,79,13.96,No action needed (monitor next cycle)
CUST_03934,0.1766,0,LOW,79,13.95,No action needed (monitor next cycle)
CUST_00072,0.1766,0,LOW,79,13.95,No action needed (monitor next cycle)
CUST_03539,0.1766,0,LOW,199,35.14,No action needed (monitor next cycle)
CUST_01544,0.1765,0,LOW,79,13.94,No action needed (monitor next cycle)
CUST_01153,0.1765,0,LOW,29,5.12,No action needed (monitor next cycle)
CUST_01290,0.1764,0,LOW,29,5.12,No action needed (monitor next cycle)
CUST_03313,0.1763,0,LOW,79,13.92,No action needed (monitor next cycle)
CUST_01847,0.1763,0,LOW,79,13.93,No action needed (monitor next cycle)
CUST_01130,0.1763,0,LOW,79,13.92,No action needed (monitor next cycle)
CUST_02884,0.1762,0,LOW,29,5.11,No action needed (monitor next cycle)
CUST_01238,0.1762,0,LOW,199,35.07,No action needed (monitor next cycle)
CUST_04330,0.1761,0,LOW,199,35.04,No action needed (monitor next cycle)
CUST_00276,0.176,0,LOW,29,5.1,No action needed (monitor next cycle)
CUST_01360,0.176,0,LOW,29,5.1,No action needed (monitor next cycle)
CUST_03987,0.176,0,LOW,499,87.81,No action needed (monitor next cycle)
CUST_00541,0.1757,0,LOW,79,13.88,No action needed (monitor next cycle)
CUST_03400,0.1756,0,LOW,79,13.87,No action needed (monitor next cycle)
CUST_04155,0.1755,0,LOW,29,5.09,No action needed (monitor next cycle)
CUST_03470,0.1754,0,LOW,29,5.09,No action needed (monitor next cycle)
CUST_01384,0.1753,0,LOW,79,13.85,No action needed (monitor next cycle)
CUST_00687,0.1753,0,LOW,499,87.47,No action needed (monitor next cycle)
CUST_01604,0.1752,0,LOW,79,13.84,No action needed (monitor next cycle)
CUST_01481,0.1749,0,LOW,79,13.82,No action needed (monitor next cycle)
CUST_04546,0.1749,0,LOW,29,5.07,No action needed (monitor next cycle)
CUST_03509,0.1748,0,LOW,29,5.07,No action needed (monitor next cycle)
CUST_00918,0.1748,0,LOW,29,5.07,No action needed (monitor next cycle)
CUST_02468,0.1746,0,LOW,79,13.79,No action needed (monitor next cycle)
CUST_01608,0.1746,0,LOW,499,87.13,No action needed (monitor next cycle)
CUST_04591,0.1745,0,LOW,29,5.06,No action needed (monitor next cycle)
CUST_00282,0.1745,0,LOW,29,5.06,No action needed (monitor next cycle)
CUST_02237,0.1744,0,LOW,199,34.7,No action needed (monitor next cycle)
CUST_02399,0.1744,0,LOW,29,5.06,No action needed (monitor next cycle)
CUST_04829,0.1742,0,LOW,199,34.66,No action needed (monitor next cycle)
CUST_03850,0.1741,0,LOW,499,86.88,No action needed (monitor next cycle)
CUST_00726,0.1741,0,LOW,29,5.05,No action needed (monitor next cycle)
CUST_01971,0.1741,0,LOW,79,13.76,No action needed (monitor next cycle)
CUST_02284,0.1741,0,LOW,29,5.05,No action needed (monitor next cycle)
CUST_00334,0.174,0,LOW,499,86.85,No action needed (monitor next cycle)
CUST_00097,0.1738,0,LOW,29,5.04,No action needed (monitor next cycle)
CUST_00994,0.1738,0,LOW,29,5.04,No action needed (monitor next cycle)
CUST_01683,0.1738,0,LOW,29,5.04,No action needed (monitor next cycle)
CUST_00215,0.1737,0,LOW,79,13.72,No action needed (monitor next cycle)
CUST_04811,0.1736,0,LOW,199,34.54,No action needed (monitor next cycle)
CUST_01985,0.1735,0,LOW,29,5.03,No action needed (monitor next cycle)
CUST_04059,0.1734,0,LOW,29,5.03,No action needed (monitor next cycle)
CUST_00470,0.1734,0,LOW,199,34.51,No action needed (monitor next cycle)
CUST_02731,0.1733,0,LOW,29,5.03,No action needed (monitor next cycle)
CUST_03372,0.1732,0,LOW,79,13.68,No action needed (monitor next cycle)
